id;mtotal;vms;clock;lastclocktime;stage
338;53.08;2;14;9;3
339;30.69;2;16;10;1
340;76.98;2;15;11;2
341;7.14;2;14;9;3
342;61.94;2;16;10;1
343;55.53;2;15;11;2
344;6.34;2;14;9;3
345;98.44;2;16;10;1
346;24.13;2;15;11;2
347;13.25;2;14;9;3
348;98.44;2;16;10;1
349;33.31;2;15;11;2
350;27.56;2;14;9;3
351;98.44;2;16;10;1
352;68.19;2;15;11;2
353;56.69;2;14;9;3
354;98.15;2;16;10;1
355;92.94;2;15;11;2
356;79.94;2;14;9;3
357;96.4;2;17;11;1
358;98.44;2;15;11;2
359;97.45;2;14;9;3
360;92.81;3;17;11;1
361;98.44;2;15;11;2
362;94.89;2;14;9;3
363;86.27;3;17;11;1
364;98.44;2;15;11;2
365;89.78;2;14;9;3
366;73.76;3;17;11;1
367;98.44;2;15;11;2
368;79.57;2;14;9;3
369;49.07;3;17;11;1
370;97.52;2;15;11;2
371;59.14;2;14;9;3
372;18.21;3;17;11;1
373;95.03;3;16;13;2
374;18.29;2;15;9;3
375;31.48;3;17;11;1
376;90.28;3;16;13;2
377;0.09;3;15;9;3
378;63.12;3;17;11;1
379;81.68;3;16;13;2
380;0.2;3;15;9;3
381;84.77;3;17;11;1
382;64.65;3;16;13;2
383;0.74;3;15;9;3
384;91.93;3;18;9;1
385;30.85;3;16;13;2
386;2.55;3;15;9;3
387;83.88;3;18;9;1
388;22.27;3;16;13;2
389;6.67;3;15;9;3
390;68.56;3;18;9;1
391;45.85;3;16;13;2
392;14.23;3;15;9;3
393;38.45;3;18;9;1
394;78.79;3;16;13;2
395;28.9;3;15;9;3
396;25.46;3;18;9;1
397;85.98;3;16;13;2
398;57.45;3;15;9;3
399;18.48;3;18;9;1
400;89.3;3;17;8;2
401;92.57;3;16;8;3
402;35.19;3;18;9;1
403;78.92;3;17;8;2
404;85.15;3;16;8;3
405;69.91;3;18;9;1
406;58.45;3;17;8;2
407;70.81;3;16;8;3
408;88.68;3;18;9;1
409;33.76;3;17;8;2
410;43.04;3;16;8;3
411;92.04;3;18;9;1
412;19.41;3;17;8;2
413;16.65;3;16;8;3
414;84.61;3;18;9;1
415;14.2;3;17;8;2
416;14.49;3;16;8;3
417;69.23;3;18;9;1
418;28.98;3;17;8;2
419;29.84;3;16;8;3
420;38.48;3;19;12;1
421;38.69;3;17;8;2
422;59.73;3;16;8;3
423;21.64;3;19;12;1
424;39.73;3;17;8;2
425;86.18;3;16;7;3
426;9.49;3;19;12;1
427;46.51;3;17;8;2
428;81.69;3;16;7;3
429;19.57;3;19;12;1
