id;mtotal;vms;clock;lastclocktime;stage
1628;12.07;4;15;9;3
1629;0.0;0;0;0;1
1630;35.03;5;29;15;2
1631;24.02;4;15;9;3
1632;0.0;0;0;0;1
1633;18.45;5;30;12;2
1634;39.3;4;16;8;3
1635;0.0;0;0;0;1
1636;7.91;6;30;12;2
1637;53.6;3;16;8;3
1638;0.0;0;0;0;1
1639;0.48;6;30;12;2
1640;52.56;3;16;8;3
1641;0.0;0;0;0;1
1642;0.84;6;30;12;2
1643;26.89;3;16;8;3
1644;0.0;0;0;0;1
1645;2.28;6;30;12;2
1646;7.56;3;16;8;3
1647;0.0;0;0;0;1
1648;4.92;6;30;12;2
1649;7.04;3;16;8;3
1650;0.0;0;0;0;1
1651;10.39;6;30;12;2
1652;14.45;3;16;8;3
1653;0.0;0;0;0;1
1654;20.94;6;30;12;2
1655;29.94;3;16;8;3
1656;0.0;0;0;0;1
1657;38.41;6;30;12;2
1658;37.46;3;16;8;3
1659;0.0;0;0;0;1
1660;46.85;6;30;12;2
1661;41.41;3;17;8;3
1662;0.0;0;0;0;1
1663;41.88;6;31;8;2
1664;49.16;2;17;8;3
1665;0.0;0;0;0;1
1666;35.84;6;31;8;2
1667;56.63;2;17;8;3
1668;0.0;0;0;0;1
1669;24.08;6;31;8;2
1670;47.65;2;17;8;3
1671;0.0;0;0;0;1
1672;17.57;6;31;8;2
1673;28.31;1;18;2;3
1674;0.0;0;0;0;1
1675;11.93;6;31;8;2
1676;20.83;1;18;2;3
1677;0.0;0;0;0;1
1678;11.26;6;32;4;2
1679;33.56;1;18;2;3
1680;0.0;0;0;0;1
1681;22.57;6;32;4;2
1682;68.19;1;18;2;3
1683;0.0;0;0;0;1
1684;41.03;6;32;4;2
1685;54.44;1;18;2;3
1686;0.0;0;0;0;1
1687;35.8;6;32;4;2
1688;43.44;1;18;2;3
1689;0.0;0;0;0;1
1690;24.69;6;32;4;2
1691;86.44;2;19;5;3
1692;0.0;0;0;0;1
1693;19.65;6;33;4;2
1694;94.88;2;19;5;3
1695;0.0;0;0;0;1
1696;35.23;6;33;4;2
1697;89.93;2;19;5;3
1698;0.0;0;0;0;1
1699;46.64;6;34;2;2
1700;81.01;2;19;5;3
1701;0.0;0;0;0;1
1702;25.39;6;34;2;2
1703;63.58;2;19;5;3
1704;0.0;0;0;0;1
1705;14.07;6;34;1;2
1706;28.72;2;19;5;3
1707;0.0;0;0;0;1
1708;11.64;6;35;1;2
1709;23.0;2;19;5;3
1710;0.0;0;0;0;1
1711;17.38;6;35;1;2
1712;47.56;2;19;5;3
1713;0.0;0;0;0;1
1714;18.42;6;35;1;2
1715;85.19;2;19;5;3
1716;0.0;0;0;0;1
1717;15.15;6;35;1;2
1718;98.05;2;19;5;3
1719;0.0;0;0;0;1
1720;23.42;6;35;1;2
1721;96.27;2;19;5;3
1722;0.0;0;0;0;1
1723;17.52;6;36;4;2
1724;92.56;3;20;9;3
1725;0.0;0;0;0;1
1726;34.94;6;36;4;2
1727;85.31;3;20;9;3
1728;0.0;0;0;0;1
1729;42.49;6;36;4;2
1730;71.51;3;20;9;3
1731;0.0;0;0;0;1
1732;22.07;6;36;4;2
1733;44.19;3;20;9;3
1734;0.0;0;0;0;1
1735;14.31;6;36;4;2
1736;14.29;3;20;9;3
1737;0.0;0;0;0;1
1738;9.85;6;37;5;2
1739;19.13;3;20;9;3
1740;0.0;0;0;0;1
1741;19.38;6;37;5;2
1742;37.94;3;20;9;3
1743;0.0;0;0;0;1
1744;23.38;6;37;5;2
1745;63.56;4;21;6;3
1746;0.0;0;0;0;1
1747;29.28;6;37;5;2
1748;70.14;4;21;6;3
1749;0.0;0;0;0;1
1750;32.48;6;37;5;2
1751;64.79;4;21;6;3
1752;0.0;0;0;0;1
1753;11.95;6;37;5;2
1754;40.53;4;21;6;3
1755;0.0;0;0;0;1
1756;9.83;6;37;5;2
1757;15.71;4;21;6;3
1758;0.0;0;0;0;1
1759;19.52;6;37;5;2
1760;9.98;4;21;6;3
1761;0.0;0;0;0;1
1762;31.7;6;37;5;2
1763;20.32;4;21;6;3
1764;0.0;0;0;0;1
1765;30.38;6;37;5;2
1766;40.92;4;21;6;3
1767;0.0;0;0;0;1
1768;23.53;6;37;5;2
1769;69.99;4;21;6;3
1770;0.0;0;0;0;1
1771;26.91;7;38;9;2
1772;79.58;5;22;8;3
1773;0.0;0;0;0;1
1774;26.29;7;38;9;2
1775;74.67;5;22;8;3
1776;0.0;0;0;0;1
1777;30.26;7;38;9;2
1778;49.63;5;22;8;3
1779;0.0;0;0;0;1
1780;18.8;7;38;9;2
1781;29.06;5;22;8;3
1782;0.0;0;0;0;1
1783;6.48;7;38;9;2
1784;8.94;5;22;8;3
1785;0.0;0;0;0;1
1786;6.61;7;38;9;2
1787;9.16;5;22;8;3
1788;0.0;0;0;0;1
1789;13.01;7;38;9;2
1790;12.63;5;22;8;3
1791;0.0;0;0;0;1
1792;17.43;7;38;9;2
1793;25.52;5;22;8;3
1794;0.0;0;0;0;1
1795;23.83;7;38;9;2
1796;32.95;5;22;8;3
1797;0.0;0;0;0;1
1798;19.24;7;38;9;2
1799;47.61;5;22;8;3
1800;0.0;0;0;0;1
1801;25.39;7;38;9;2
1802;42.43;5;22;8;3
1803;0.0;0;0;0;1
1804;30.93;7;39;10;2
1805;35.46;5;23;9;3
1806;0.0;0;0;0;1
1807;29.45;7;39;10;2
1808;25.53;5;23;9;3
1809;0.0;0;0;0;1
1810;23.47;7;39;10;2
1811;21.66;5;23;9;3
1812;0.0;0;0;0;1
1813;13.12;7;39;10;2
1814;10.33;5;23;9;3
1815;0.0;0;0;0;1
1816;7.54;7;39;10;2
1817;1.09;5;23;9;3
1818;0.0;0;0;0;1
1819;2.34;7;39;10;2
1820;1.62;5;23;9;3
1821;0.0;0;0;0;1
1822;4.76;7;39;10;2
1823;3.86;5;23;9;3
1824;0.0;0;0;0;1
1825;9.23;7;39;10;2
1826;8.28;5;23;9;3
1827;0.0;0;0;0;1
1828;18.63;7;39;10;2
1829;17.1;5;23;9;3
1830;0.0;0;0;0;1
1831;26.62;7;39;10;2
1832;34.41;5;23;9;3
1833;0.0;0;0;0;1
1834;24.87;7;39;10;2
1835;41.92;5;23;9;3
1836;0.0;0;0;0;1
1837;25.07;7;39;10;2
1838;44.58;5;23;9;3
1839;0.0;0;0;0;1
1840;26.87;7;39;10;2
1841;49.83;5;23;9;3
1842;0.0;0;0;0;1
1843;27.24;7;39;10;2
1844;51.06;5;23;9;3
1845;0.0;0;0;0;1
1846;26.05;7;39;10;2
1847;42.48;5;23;9;3
1848;0.0;0;0;0;1
1849;28.4;7;40;13;2
1850;46.47;5;23;9;3
1851;0.0;0;0;0;1
1852;25.39;7;40;13;2
1853;47.95;5;23;9;3
1854;0.0;0;0;0;1
1855;21.29;7;40;13;2
1856;35.71;5;23;9;3
1857;0.0;0;0;0;1
1858;14.46;7;40;13;2
1859;28.81;5;24;17;3
1860;0.0;0;0;0;1
1861;6.51;7;40;13;2
1862;19.63;5;24;17;3
