id;mtotal;vms;clock;lastclocktime;stage
1821;0.0;0;0;0;1
1822;3.89;6;26;16;2
1823;2.55;1;10;44;3
1824;0.0;0;0;0;1
1825;8.56;6;26;16;2
1826;1.11;1;10;44;3
1827;0.0;0;0;0;1
1828;17.83;6;26;16;2
1829;1.23;2;11;150;3
1830;0.0;0;0;0;1
1831;33.81;6;26;16;2
1832;1.47;2;11;150;3
1833;0.0;0;0;0;1
1834;45.92;6;26;16;2
1835;1.03;2;11;150;3
1836;0.0;0;0;0;1
1837;54.87;6;26;16;2
1838;2.02;2;11;150;3
1839;0.0;0;0;0;1
1840;60.61;6;26;16;2
1841;4.5;2;11;150;3
1842;0.0;0;0;0;1
1843;72.01;6;26;16;2
1844;9.56;2;11;150;3
1845;0.0;0;0;0;1
1846;77.78;6;26;16;2
1847;20.19;2;11;150;3
1848;0.0;0;0;0;1
1849;71.24;6;26;16;2
1850;40.94;2;11;150;3
1851;0.0;0;0;0;1
1852;59.41;6;26;16;2
1853;77.44;2;11;150;3
1854;0.0;0;0;0;1
1855;52.75;6;26;16;2
1856;94.94;2;11;150;3
1857;0.0;0;0;0;1
1858;39.1;6;26;16;2
1859;98.44;2;11;150;3
1860;0.0;0;0;0;1
1861;28.15;6;26;16;2
1862;98.44;2;11;150;3
1863;0.0;0;0;0;1
1864;18.8;5;27;17;2
1865;98.44;2;11;150;3
1866;0.0;0;0;0;1
1867;15.28;5;27;17;2
1868;98.44;2;11;150;3
1869;0.0;0;0;0;1
1870;13.73;5;27;17;2
1871;98.44;2;11;150;3
1872;0.0;0;0;0;1
1873;11.31;5;27;17;2
1874;98.44;2;11;150;3
1875;0.0;0;0;0;1
1876;6.74;5;27;17;2
1877;98.44;2;11;150;3
1878;0.0;0;0;0;1
1879;8.03;5;27;17;2
1880;98.44;2;11;150;3
1881;0.0;0;0;0;1
1882;17.03;5;27;17;2
1883;98.44;2;11;150;3
1884;0.0;0;0;0;1
1885;35.23;5;27;17;2
1886;98.44;2;11;150;3
1887;0.0;0;0;0;1
1888;61.15;5;27;17;2
1889;98.44;2;11;150;3
1890;0.0;0;0;0;1
1891;79.55;5;27;17;2
1892;98.44;2;11;150;3
1893;0.0;0;0;0;1
1894;88.32;5;27;17;2
1895;98.44;2;11;150;3
1896;0.0;0;0;0;1
1897;89.25;5;27;17;2
1898;98.44;2;11;150;3
1899;0.0;0;0;0;1
1900;90.53;5;27;17;2
1901;98.44;2;11;150;3
1902;0.0;0;0;0;1
1903;81.06;5;28;11;2
1904;98.29;2;11;150;3
1905;0.0;0;0;0;1
1906;67.13;4;28;11;2
1907;97.37;2;11;150;3
1908;0.0;0;0;0;1
1909;53.87;4;28;11;2
1910;94.77;2;11;150;3
1911;0.0;0;0;0;1
1912;29.82;4;28;11;2
1913;89.55;2;12;27;3
1914;0.0;0;0;0;1
1915;8.57;4;28;11;2
1916;79.09;1;12;27;3
1917;0.0;0;0;0;1
1918;3.54;4;28;11;2
1919;58.19;1;12;27;3
1920;0.0;0;0;0;1
1921;8.23;4;28;11;2
1922;25.88;1;12;27;3
1923;0.0;0;0;0;1
1924;17.53;4;28;11;2
1925;2.58;1;12;27;3
1926;0.0;0;0;0;1
1927;36.13;4;28;11;2
1928;3.98;1;12;27;3
1929;0.0;0;0;0;1
1930;55.56;4;28;11;2
1931;9.53;1;12;27;3
1932;0.0;0;0;0;1
1933;65.44;4;28;11;2
1934;20.63;1;12;27;3
1935;0.0;0;0;0;1
1936;81.28;4;28;11;2
1937;42.81;1;12;27;3
1938;0.0;0;0;0;1
1939;89.98;4;28;11;2
1940;87.19;1;12;27;3
1941;0.0;0;0;0;1
1942;96.46;4;28;11;2
1943;90.94;1;12;27;3
1944;0.0;0;0;0;1
1945;93.7;4;28;11;2
1946;98.44;1;12;27;3
1947;0.0;0;0;0;1
1948;87.92;4;28;11;2
1949;98.44;1;12;27;3
1950;0.0;0;0;0;1
1951;75.84;4;28;11;2
1952;98.44;1;12;27;3
1953;0.0;0;0;0;1
1954;61.93;5;29;15;2
1955;98.44;1;12;27;3
1956;0.0;0;0;0;1
1957;49.01;5;29;15;2
1958;98.44;1;12;27;3
1959;0.0;0;0;0;1
1960;34.14;5;29;15;2
1961;98.44;1;12;27;3
1962;0.0;0;0;0;1
1963;19.33;5;29;15;2
1964;98.44;1;12;27;3
1965;0.0;0;0;0;1
1966;7.47;5;29;15;2
1967;98.44;1;12;27;3
1968;0.0;0;0;0;1
1969;15.95;5;29;15;2
1970;98.44;1;12;27;3
1971;0.0;0;0;0;1
1972;32.45;5;29;15;2
1973;98.44;1;12;27;3
1974;0.0;0;0;0;1
1975;55.01;5;29;7;2
1976;98.44;1;12;27;3
1977;0.0;0;0;0;1
1978;70.03;6;30;7;2
1979;98.44;1;12;27;3
1980;0.0;0;0;0;1
1981;72.9;6;30;7;2
1982;98.44;1;12;27;3
1983;0.0;0;0;0;1
1984;46.47;6;30;7;2
1985;98.44;1;12;27;3
1986;0.0;0;0;0;1
1987;29.11;6;30;7;2
1988;98.44;1;12;27;3
1989;0.0;0;0;0;1
1990;11.55;6;30;7;2
1991;98.44;1;12;27;3
1992;0.0;0;0;0;1
1993;16.06;6;30;7;2
1994;98.44;1;12;27;3
1995;0.0;0;0;0;1
1996;32.17;6;30;7;2
1997;98.44;1;12;27;3
1998;0.0;0;0;0;1
1999;49.17;7;31;6;2
2000;98.44;1;12;27;3
2001;0.0;0;0;0;1
2002;55.45;7;31;6;2
2003;98.44;1;12;27;3
2004;0.0;0;0;0;1
2005;49.41;7;31;6;2
2006;98.44;1;12;27;3
2007;0.0;0;0;0;1
2008;26.93;7;31;6;2
2009;98.44;1;12;27;3
2010;0.0;0;0;0;1
2011;18.08;7;32;3;2
2012;98.44;1;12;27;3
2013;0.0;0;0;0;1
2014;12.12;7;32;3;2
2015;98.44;1;12;27;3
2016;0.0;0;0;0;1
2017;24.58;7;32;3;2
2018;98.44;1;12;27;3
2019;0.0;0;0;0;1
2020;32.47;7;32;3;2
2021;98.44;1;12;27;3
2022;0.0;0;0;0;1
2023;32.61;7;32;3;2
2024;98.44;1;12;27;3
2025;0.0;0;0;0;1
2026;15.41;6;33;3;2
2027;98.44;1;12;27;3
2028;0.0;0;0;0;1
2029;17.52;6;33;3;2
2030;98.44;1;12;27;3
2031;0.0;0;0;0;1
2032;27.02;5;34;1;2
2033;98.44;1;12;27;3
2034;0.0;0;0;0;1
2035;23.15;5;34;1;2
2036;98.44;1;12;27;3
2037;0.0;0;0;0;1
2038;17.31;4;35;1;2
2039;98.44;1;12;27;3
2040;0.0;0;0;0;1
2041;10.21;4;35;1;2
2042;98.44;1;12;27;3
2043;0.0;0;0;0;1
2044;18.32;4;35;1;2
2045;98.44;1;12;27;3
2046;0.0;0;0;0;1
2047;21.37;4;35;1;2
2048;98.44;1;12;27;3
2049;0.0;0;0;0;1
2050;26.39;4;35;1;2
2051;98.44;1;12;27;3
2052;0.0;0;0;0;1
2053;27.78;3;36;4;2
2054;98.44;1;12;27;3
2055;0.0;0;0;0;1
2056;36.8;3;36;4;2
2057;98.44;1;12;27;3
2058;0.0;0;0;0;1
2059;63.8;3;36;4;2
2060;98.44;1;12;27;3
2061;0.0;0;0;0;1
2062;71.17;3;36;4;2
2063;98.44;1;12;27;3
2064;0.0;0;0;0;1
2065;43.9;3;36;4;2
2066;98.44;1;12;27;3
2067;0.0;0;0;0;1
2068;22.6;3;36;4;2
2069;98.44;1;12;27;3
2070;0.0;0;0;0;1
2071;45.22;3;37;5;2
2072;98.44;1;12;27;3
2073;0.0;0;0;0;1
2074;75.78;4;37;5;2
2075;98.44;1;12;27;3
2076;0.0;0;0;0;1
2077;90.42;4;37;5;2
2078;98.44;1;12;27;3
2079;0.0;0;0;0;1
2080;81.78;4;37;5;2
2081;98.44;1;12;27;3
2082;0.0;0;0;0;1
2083;65.13;4;37;5;2
2084;98.44;1;12;27;3
2085;0.0;0;0;0;1
2086;31.82;4;37;5;2
2087;98.44;1;12;27;3
2088;0.0;0;0;0;1
2089;21.88;4;37;5;2
2090;98.44;1;12;27;3
2091;0.0;0;0;0;1
2092;44.73;4;37;5;2
2093;98.44;1;12;27;3
2094;0.0;0;0;0;1
2095;77.88;4;37;5;2
2096;98.44;1;12;27;3
2097;0.0;0;0;0;1
2098;96.71;4;37;5;2
2099;98.44;1;12;27;3
2100;0.0;0;0;0;1
2101;93.52;5;38;8;2
2102;98.44;1;12;27;3
2103;0.0;0;0;0;1
2104;87.03;5;38;8;2
2105;98.44;1;12;27;3
2106;0.0;0;0;0;1
2107;74.55;5;38;8;2
2108;98.44;1;12;27;3
2109;0.0;0;0;0;1
2110;55.69;5;38;8;2
2111;98.44;1;12;27;3
2112;0.0;0;0;0;1
2113;37.75;5;38;8;2
2114;98.44;1;12;27;3
2115;0.0;0;0;0;1
2116;15.64;5;38;8;2
2117;98.44;1;12;27;3
2118;0.0;0;0;0;1
2119;25.59;5;38;8;2
2120;98.44;1;12;27;3
2121;0.0;0;0;0;1
2122;51.63;5;38;8;2
2123;98.44;1;12;27;3
2124;0.0;0;0;0;1
2125;72.27;6;39;7;2
2126;98.44;1;12;27;3
2127;0.0;0;0;0;1
2128;75.33;6;39;7;2
2129;98.44;1;12;27;3
2130;0.0;0;0;0;1
2131;62.89;6;39;7;2
2132;98.44;1;12;27;3
2133;0.0;0;0;0;1
2134;37.4;6;39;7;2
2135;98.44;1;12;27;3
2136;0.0;0;0;0;1
2137;17.44;6;39;7;2
2138;98.44;1;12;27;3
2139;0.0;0;0;0;1
2140;7.69;6;39;7;2
2141;98.44;1;12;27;3
2142;0.0;0;0;0;1
2143;16.44;6;39;7;2
2144;98.44;1;12;27;3
2145;0.0;0;0;0;1
2146;33.51;6;39;7;2
2147;98.44;1;12;27;3
2148;0.0;0;0;0;1
2149;52.89;6;39;7;2
2150;98.44;1;12;27;3
2151;0.0;0;0;0;1
2152;66.8;6;40;8;2
2153;98.44;1;12;27;3
2154;0.0;0;0;0;1
2155;66.77;6;40;8;2
2156;98.44;1;12;27;3
2157;0.0;0;0;0;1
2158;56.67;6;40;8;2
2159;98.44;1;12;27;3
2160;0.0;0;0;0;1
2161;35.07;6;40;8;2
2162;98.44;1;12;27;3
2163;0.0;0;0;0;1
2164;20.47;6;40;8;2
2165;98.44;1;12;27;3
2166;0.0;0;0;0;1
2167;17.72;6;40;8;2
2168;98.44;1;12;27;3
2169;0.0;0;0;0;1
2170;14.16;6;40;8;2
2171;98.44;1;12;27;3
2172;0.0;0;0;0;1
2173;28.96;6;40;8;2
2174;98.44;1;12;27;3
2175;0.0;0;0;0;1
2176;50.66;6;40;8;2
2177;98.44;1;12;27;3
2178;0.0;0;0;0;1
2179;64.87;6;40;8;2
2180;98.44;1;12;27;3
2181;0.0;0;0;0;1
2182;0.0;6;0;0;2
2183;97.66;1;12;27;3
2184;0.0;0;0;0;1
2185;0.0;6;0;0;2
2186;95.34;1;13;88;3
2187;0.0;0;0;0;1
2188;0.0;6;0;0;2
2189;90.67;2;13;88;3
2190;0.0;0;0;0;1
2191;0.0;6;0;0;2
2192;81.76;2;13;88;3
2193;0.0;0;0;0;1
2194;0.0;6;0;0;2
2195;65.08;2;13;88;3
2196;0.0;0;0;0;1
2197;0.0;6;0;0;2
2198;31.72;2;13;88;3
2199;0.0;0;0;0;1
2200;0.0;3;0;0;2
