id;mtotal;vms;clock;lastclocktime;stage
778;94.02;4;25;12;2
779;1.74;5;23;10;3
780;23.8;6;26;13;1
781;88.43;4;25;12;2
782;3.32;5;23;10;3
783;20.6;6;27;13;1
784;84.26;4;26;12;2
785;6.26;5;24;20;3
786;23.86;6;27;13;1
787;68.6;4;26;12;2
788;11.93;5;24;20;3
789;15.57;6;27;13;1
790;53.96;4;26;12;2
791;17.46;5;24;20;3
792;10.87;6;27;13;1
793;32.94;4;26;12;2
794;14.62;5;24;20;3
795;1.18;6;27;13;1
796;20.78;4;26;12;2
797;9.17;5;24;20;3
798;2.21;6;27;13;1
799;16.75;4;26;12;2
800;3.2;5;24;20;3
801;4.73;6;27;13;1
802;8.77;4;26;12;2
803;5.63;5;24;20;3
804;9.6;6;27;13;1
805;13.08;4;26;12;2
806;11.53;5;24;20;3
807;19.05;6;27;13;1
808;26.2;4;26;12;2
809;23.11;5;24;20;3
810;24.05;6;27;13;1
811;35.44;4;26;12;2
812;26.86;5;24;20;3
813;31.63;6;27;13;1
814;46.44;4;26;12;2
815;33.73;5;24;20;3
816;30.05;6;27;13;1
817;50.2;4;26;12;2
818;37.79;5;24;20;3
819;30.3;6;27;13;1
820;51.33;4;26;12;2
821;35.8;5;24;20;3
822;30.62;6;27;13;1
823;53.41;4;26;12;2
824;29.17;5;24;20;3
825;28.21;6;27;13;1
826;57.11;4;26;12;2
827;30.25;5;24;20;3
828;28.61;6;27;13;1
829;64.99;4;26;12;2
830;32.13;5;24;20;3
831;23.9;6;27;13;1
832;62.52;4;26;15;2
833;24.66;5;25;15;3
834;29.24;6;27;13;1
835;57.34;4;26;15;2
836;28.12;5;25;15;3
837;25.11;6;27;13;1
838;55.58;4;26;15;2
839;17.06;5;25;15;3
840;27.4;6;27;13;1
841;47.31;4;26;15;2
842;11.69;5;25;15;3
843;24.98;6;28;19;1
844;44.56;4;27;15;2
845;4.1;5;25;15;3
846;16.46;6;28;19;1
847;39.12;4;27;15;2
848;7.06;5;25;15;3
849;11.15;6;28;19;1
850;28.3;4;27;15;2
851;14.09;5;25;15;3
852;5.4;6;28;19;1
853;20.86;4;27;15;2
854;28.32;5;25;15;3
855;2.99;6;28;19;1
856;15.97;4;27;15;2
857;42.77;5;25;15;3
858;6.16;6;28;19;1
859;6.7;4;27;15;2
860;49.29;5;25;15;3
861;12.58;6;28;19;1
862;1.17;4;27;15;2
863;39.81;5;25;15;3
864;25.54;6;28;19;1
865;2.1;4;27;15;2
866;25.87;5;25;15;3
867;37.24;6;28;19;1
868;0.59;4;27;15;2
869;15.15;5;25;15;3
870;47.58;6;28;19;1
871;1.61;4;27;15;2
872;21.32;5;25;15;3
873;51.28;6;28;19;1
874;4.0;4;27;15;2
875;33.84;6;26;13;3
876;49.17;6;28;19;1
877;8.13;4;27;15;2
878;32.29;6;26;13;3
879;39.68;6;28;19;1
880;16.43;4;27;15;2
881;24.67;6;26;13;3
882;43.7;6;28;19;1
883;33.79;4;27;15;2
884;7.43;6;26;13;3
885;34.91;6;29;13;1
886;43.8;4;27;15;2
887;1.42;6;26;13;3
888;20.15;6;29;13;1
889;61.92;4;27;15;2
890;2.89;6;26;13;3
891;11.48;6;29;13;1
892;75.16;4;27;15;2
893;5.88;6;26;13;3
894;6.05;6;29;13;1
895;79.09;4;27;15;2
896;12.08;6;26;13;3
897;1.2;6;29;13;1
898;83.61;4;27;15;2
899;18.86;6;26;13;3
900;2.36;6;29;13;1
901;92.5;4;27;15;2
902;32.5;6;26;13;3
903;4.85;6;29;13;1
904;90.98;4;27;15;2
905;41.97;6;26;13;3
906;9.72;6;29;13;1
907;82.35;4;27;15;2
908;42.59;6;26;13;3
909;19.79;6;29;13;1
910;64.94;4;28;21;2
911;36.78;6;26;13;3
912;23.37;6;29;13;1
913;48.14;4;28;21;2
914;31.32;6;26;13;3
915;29.75;6;29;13;1
916;37.0;4;28;21;2
917;28.91;6;26;13;3
918;30.79;6;29;13;1
919;24.14;4;28;21;2
920;18.52;6;26;13;3
921;32.14;6;29;13;1
922;18.78;4;28;21;2
923;18.05;6;26;13;3
924;32.19;6;29;13;1
925;13.35;4;28;21;2
926;15.61;6;26;13;3
927;31.4;6;29;13;1
928;12.62;4;28;21;2
929;14.4;6;26;13;3
930;34.55;6;29;13;1
931;26.36;4;28;21;2
932;11.8;5;27;17;3
933;36.12;6;29;13;1
934;40.03;4;28;21;2
935;6.62;5;27;17;3
936;32.58;7;30;16;1
937;56.38;4;28;21;2
938;0.58;5;27;17;3
939;29.48;7;30;16;1
940;65.85;4;28;21;2
941;0.32;5;27;17;3
942;22.97;7;30;16;1
943;82.13;4;28;21;2
944;0.49;5;27;17;3
945;13.04;7;30;16;1
946;90.06;4;28;21;2
947;0.52;5;27;17;3
948;10.87;7;30;16;1
949;92.78;4;28;21;2
950;0.95;5;27;17;3
951;9.94;7;30;16;1
952;85.96;4;28;21;2
953;1.63;5;27;17;3
954;19.84;7;30;16;1
955;72.13;4;29;15;2
956;2.77;5;27;17;3
957;30.13;7;30;16;1
958;57.77;5;29;15;2
959;5.58;5;27;17;3
960;38.54;7;30;16;1
961;40.39;5;29;15;2
962;10.83;5;27;17;3
963;39.17;7;30;16;1
964;30.1;5;29;15;2
